ID,ModeID,VehTypeID,MassCatID,FuelID,EngineID,TransTypeID,HybridID,SecondHandImportID
9580,1,3,1,12,20,1,0,1
9590,1,3,1,12,3,1,0,1
9600,1,3,1,12,4,1,0,1
9610,1,3,1,12,5,1,0,1
9611,1,3,2,2,14,1,2,1
9612,1,3,2,2,15,1,2,1
9613,1,3,2,2,16,1,2,1
9614,1,3,2,2,17,1,2,1
9615,1,3,2,2,18,1,2,1
9616,1,3,2,2,19,1,2,1
9617,1,3,2,2,20,1,2,1
9618,1,3,2,2,21,1,2,1
9620,1,3,1,1,14,1,1,1
9621,1,3,1,1,15,1,1,1
9622,1,3,1,1,16,1,1,1
9623,1,3,1,1,17,1,1,1
9624,1,3,1,1,18,1,1,1
9625,1,3,1,1,19,1,1,1
9626,1,3,1,1,20,1,1,1
9627,1,3,1,1,21,1,1,1
9631,1,3,3,2,14,1,2,1
9632,1,3,3,2,15,1,2,1
9633,1,3,3,2,16,1,2,1
9634,1,3,3,2,17,1,2,1
9635,1,3,3,2,18,1,2,1
9636,1,3,3,2,19,1,2,1
9637,1,3,3,2,20,1,2,1
9638,1,3,3,2,21,1,2,1
9641,1,3,3,12,14,1,0,1
9642,1,3,3,12,15,1,0,1
9643,1,3,3,12,16,1,0,1
9644,1,3,3,12,17,1,0,1
9645,1,3,3,12,18,1,0,1
9646,1,3,3,12,19,1,0,1
9647,1,3,3,12,20,1,0,1
9648,1,3,3,12,21,1,0,1
9855,1,3,1,12,21,1,0,1
9856,1,3,2,13,13,1,0,1
10702,1,3,2,12,15,1,0,1
10703,1,3,2,12,16,1,0,1
10704,1,3,2,12,17,1,0,1
10705,1,3,2,12,18,1,0,1
10706,1,3,2,12,19,1,0,1
10707,1,3,2,12,20,1,0,1
10708,1,3,2,12,21,1,0,1
