Year,TechID,JSTypeID,Value
2015,1110,1,258.528757512977
2015,1131,1,5964079.40611243
2015,1132,1,237325146.794319
2015,1142,1,10459949.2624402
2015,1151,3,12207808.9043498
2015,1152,3,71808896.958828
2015,1153,3,405697911.977768
2015,1158,3,71808896.958828
2015,1159,3,71808896.958828
2015,1163,3,71808896.958828
2015,1167,3,1236618.03081632
2015,1168,3,71808896.958828
2015,1180,3,16380.1196322311
2015,1200,1,110775418.579578
2015,1200,2,116256467.998028
2015,1200,3,55205665.5287743
2015,1220,1,198533788.323402
2015,1220,2,208357036.113739
2015,1220,3,98940633.2373619
2015,1221,1,198515191.674232
2015,1221,2,208337515.592575
2015,1221,3,98931364.7150993
2015,1222,1,36507412.7912521
2015,1222,2,38313765.078783
2015,1222,3,18193712.4580145
2015,1251,1,8099849.33584929
2015,1251,2,8500621.65409327
2015,1251,3,4036613.74002695
2015,1252,1,1496647.13535458
2015,1252,2,1570699.73647594
2015,1252,3,745864.061173052
2015,1261,1,8099849.33584929
2015,1261,2,8500621.65409327
2015,1261,3,4036613.74002695
2015,1262,1,1496647.13535458
2015,1262,2,1570699.73647594
2015,1262,3,745864.061173052
2015,1280,1,638598.1105268
2015,1280,2,670195.266138762
2015,1280,3,318249.600240961
2015,1301,1,8099849.33584929
2015,1301,2,8500621.65409327
2015,1301,3,4036613.74002695
2015,1302,1,1496647.13535458
2015,1302,2,1570699.73647594
2015,1302,3,745864.061173052
2015,1365,1,3357371.31536007
2015,1365,2,3523490.6245023
2015,1365,3,1673168.26991737
2015,1410,1,55387709.2897892
2015,1410,2,58128233.9990139
2015,1410,3,27602832.7643871
2015,1461,1,8099849.33584929
2015,1461,2,8500621.65409327
2015,1461,3,4036613.74002695
2015,1464,1,36512959.7485065
2015,1464,2,38319583.9822292
2015,1464,3,18196476.6234159
2015,1471,1,198516324.162483
2015,1471,2,208338707.685471
2015,1471,3,98931923.5086441
2015,1472,1,36507282.4060917
2015,1472,2,38313627.243042
2015,1472,3,18193647.2654343
2015,1480,1,1496647.13535458
2015,1480,2,1570699.73647594
2015,1480,3,745864.061173052
2015,1510,1,8099849.33584929
2015,1510,2,8500621.65409327
2015,1510,3,4036613.74002695
2015,1511,1,1496647.13535458
2015,1511,2,1570699.73647594
2015,1511,3,745864.061173052
2015,1520,1,18662312.9993677
2015,1520,2,19585704.4309378
2015,1520,3,9300488.04730177
2015,1530,1,45634299.5166779
2015,1530,2,47892238.9447689
2015,1530,3,22742157.8019857
2015,1541,1,2083240.30973017
2015,1541,2,2186316.99681282
2015,1541,3,1038196.6130808
2015,1542,1,451217.580121011
2015,1542,2,473543.361295015
2015,1542,3,224867.282668129
2015,1552,1,2083240.30973017
2015,1552,2,2186316.99681282
2015,1552,3,1038196.6130808
2015,1553,1,451217.580121011
2015,1553,2,473543.361295015
2015,1553,3,224867.282668129
2015,1560,1,18662312.9993677
2015,1560,2,19585704.4309378
2015,1560,3,9300488.04730177
2015,1570,1,18662312.9993677
2015,1570,2,19585704.4309378
2015,1570,3,9300488.04730177
2015,1590,1,18662312.9993677
2015,1590,2,19585704.4309378
2015,1590,3,9300488.04730177
2015,1592,1,2083240.30973017
2015,1592,2,2186316.99681282
2015,1592,3,1038196.6130808
2015,1603,1,104935.439594556
2015,1603,2,110127.541120164
2015,1603,3,52295.2759638429
2015,1610,1,18662312.9993677
2015,1610,2,19585704.4309378
2015,1610,3,9300488.04730177
2015,1612,1,45633301.1388779
2015,1612,2,47891188.4129047
2015,1612,3,22741658.6130857
2015,1613,1,2083240.30973017
2015,1613,2,2186316.99681282
2015,1613,3,1038196.6130808
2015,1615,1,10414186.8650913
2015,1615,2,10929469.9504972
2015,1615,3,5189979.44891453
2015,1640,1,83717338.7408257
2015,1640,2,87859585.8812332
2015,1640,3,41721090.6744003
2015,1670,1,28095.5555354012
2015,1670,2,29485.6945401989
2015,1670,3,14001.6072691651
2015,1675,1,46994339.6747112
2015,1675,2,49319572.7467537
2015,1675,3,23419940.8441782
2015,1680,1,2155685.09884179
2015,1680,2,2262346.21368349
2015,1680,3,1074300.0311777
2015,1682,1,28095.5555354012
2015,1682,2,29485.6945401989
2015,1682,3,14001.6072691651
2015,1685,1,2155685.09884179
2015,1685,2,2262346.21368349
2015,1685,3,1074300.0311777
2015,1690,1,10734023.5263109
2015,1690,2,11265131.6449046
2015,1690,3,5349371.58226967
2015,1702,1,2798.38627648132
2015,1702,2,2880.43338514399
2015,1702,3,1274.9194411299
2015,1721,1,2155685.09884179
2015,1721,2,2262346.21368349
2015,1721,3,1074300.0311777
2015,1722,1,475372.53703922
2015,1722,2,498893.496114761
2015,1722,3,236905.063502491
2015,1732,1,2155685.09884179
2015,1732,2,2262346.21368349
2015,1732,3,1074300.0311777
2015,1733,1,475372.53703922
2015,1733,2,498893.496114761
2015,1733,3,236905.063502491
2015,2010,4,0.350533269077857
2015,2020,4,2481473.37697446
2015,2030,4,7030221.16795182
2015,2040,4,0.528930566012775
2015,2050,4,1106522.62810618
2015,2070,4,3643385.60029864
2015,2080,4,4219788.12664747
2015,2090,4,575536.57097742
2015,2100,4,5004894.91969347
2015,2110,4,19009845.3313112
2015,2120,4,7090471.68493271
2015,2130,4,10066928.3419847
2015,2140,4,1940589.04889971
2015,2150,4,1155967.24208444
2015,2160,4,3005994.2509979
2015,2170,4,1606128.06212157
2015,2180,4,290082.098217681
2015,2190,4,1255628.0707940501
2015,2210,4,1646891.93479717
2015,2240,4,1123554.30610478
2015,2250,4,7091750.85648894
2015,2270,4,1154790.28318077
2015,2300,4,183900.381671265
2015,2320,4,210099.300602451
2015,3010,5,402756.617404521
2015,3020,5,328658.992657438
2015,3030,6,503955.991007388
2015,3040,6,414429.75634709
2015,4010,9,401147.088268772
2015,4040,9,106593.077362049
2015,4050,9,3350132.37781823
2015,4060,9,131675.551529042
2015,4070,9,3359932.91810155
2015,4090,9,12806.4184536925
2015,4100,9,988873.071037233
2015,4120,9,3435181.68665469
2015,4130,9,20909069.1059828
2015,4140,9,4614882.63681531
2015,4150,9,18183508.887887
2015,4170,9,481498.427689075
2015,4190,9,3802170.04567385
2015,4200,9,1531250.54202974
2015,4210,9,8650179.02106047
2015,4220,9,7861557.41661787
2015,4230,9,2053671.74930871
2015,4250,9,1546052.16812342
2015,4270,9,206883.385544643
2015,5004,1,105879448.354244
2015,5004,2,111118249.595165
2015,5004,3,52765727.0431519
2015,5005,1,19472040.2359962
2015,5005,2,20435497.1647263
2015,5005,3,9704020.80565691
2015,5016,1,105886861.681938
2015,5016,2,111126035.451889
2015,5016,3,52769418.8058376
2015,5017,1,19474379.7183037
2015,5017,2,20437952.1310329
2015,5017,3,9705186.82152033
2015,5025,1,105878852.307796
2015,5025,2,111117631.196976
2015,5025,3,52765432.7452183
2015,5026,1,19471945.2410936
2015,5026,2,20435396.5818882
2015,5026,3,9703973.3082056
2015,5033,1,4293749.10891056
2015,5033,2,4506199.62066412
2015,5033,3,2139818.38896871
2015,5034,1,794152.379967272
2015,5034,2,833446.2181665
2015,5034,3,395771.116018295
2015,5043,1,4293749.10891056
2015,5043,2,4506199.62066412
2015,5043,3,2139818.38896871
2015,5044,1,794152.379967272
2015,5044,2,833446.2181665
2015,5044,3,395771.116018295
2015,5052,1,4293749.10891056
2015,5052,2,4506199.62066412
2015,5052,3,2139818.38896871
2015,5053,1,794152.379967272
2015,5053,2,833446.2181665
2015,5053,3,395771.116018295
2015,5061,1,4293749.10891056
2015,5061,2,4506199.62066412
2015,5061,3,2139818.38896871
2015,5062,1,794152.379967272
2015,5062,2,833446.2181665
2015,5062,3,395771.116018295
2015,5070,1,4293749.10891056
2015,5070,2,4506199.62066412
2015,5070,3,2139818.38896871
2015,5071,1,794152.379967272
2015,5071,2,833446.2181665
2015,5071,3,395771.116018295
2015,5080,1,1934023.57399464
2015,5080,2,2029716.96853638
2015,5080,3,963833.47408846
2015,5081,1,366729.305824265
2015,5081,2,384874.670999125
2015,5081,3,182761.98534295
2015,5204,1,84455706.179142
2015,5204,2,88634490.9667969
2015,5204,3,42089063.6742115
2015,5205,1,15532790.6832099
2015,5205,2,16301337.6295567
2015,5205,3,7740869.65247989
2015,5216,1,84458149.9695778
2015,5216,2,88637046.5159416
2015,5216,3,42090278.1188488
2015,5217,1,15533600.0025272
2015,5217,2,16302186.9957447
2015,5217,3,7741272.9151547
2015,5225,1,84455497.5628853
2015,5225,2,88634267.449379
2015,5225,3,42088959.3660831
2015,5226,1,15532759.9495649
2015,5226,2,16301304.101944
2015,5226,3,7740853.81999612
2015,5233,1,3397772.78713882
2015,5233,2,3565891.18018746
2015,5233,3,1693302.6490733
2015,5234,1,629242.742434144
2015,5234,2,660377.030726522
2015,5234,3,313587.312120944
2015,5243,1,3397772.78713882
2015,5243,2,3565891.18018746
2015,5243,3,1693302.6490733
2015,5244,1,629242.742434144
2015,5244,2,660377.030726522
2015,5244,3,313587.312120944
2015,5252,1,3397772.78713882
2015,5252,2,3565891.18018746
2015,5252,3,1693302.6490733
2015,5253,1,629242.742434144
2015,5253,2,660377.030726522
2015,5253,3,313587.312120944
2015,5261,1,3397772.78713882
2015,5261,2,3565891.18018746
2015,5261,3,1693302.6490733
2015,5262,1,629242.742434144
2015,5262,2,660377.030726522
2015,5262,3,313587.312120944
2015,5270,1,3397772.78713882
2015,5270,2,3565891.18018746
2015,5270,3,1693302.6490733
2015,5271,1,629242.742434144
2015,5271,2,660377.030726522
2015,5271,3,313587.312120944
2015,5280,1,1690668.86883229
2015,5280,2,1774321.42663747
2015,5280,3,842556.066345423
2015,5281,1,319497.601594776
2015,5281,2,335306.016495451
2015,5281,3,159223.753144033
2015,5404,1,34795645.6243992
2015,5404,2,36517299.7117043
2015,5404,3,17340641.4687634
2015,5405,1,6349466.27542377
2015,5405,2,6663631.18216395
2015,5405,3,3164298.8324165298
2015,5416,1,34798022.3596096
2015,5416,2,36519791.9309139
2015,5416,3,17341826.1110783
2015,5417,1,6350247.18940258
2015,5417,2,6664450.74602962
2015,5417,3,3164687.89242208
2015,5425,1,34795667.976141
2015,5425,2,36517322.063446
2015,5425,3,17340652.6446342
2015,5426,1,6349508.65060091
2015,5426,2,6663675.41998625
2015,5426,3,3164319.78717446
2015,5433,1,1419337.69918978
2015,5433,2,1489565.12566656
2015,5433,3,707336.410414428
2015,5434,1,260963.512118906
2015,5434,2,273875.71753934
2015,5434,3,130052.896565758
2015,5443,1,1419337.69918978
2015,5443,2,1489565.12566656
2015,5443,3,707336.410414428
2015,5444,1,260963.512118906
2015,5444,2,273875.71753934
2015,5444,3,130052.896565758
2015,5452,1,1419337.69918978
2015,5452,2,1489565.12566656
2015,5452,3,707336.410414428
2015,5453,1,260963.512118906
2015,5453,2,273875.71753934
2015,5453,3,130052.896565758
2015,5461,1,1419337.69918978
2015,5461,2,1489565.12566656
2015,5461,3,707336.410414428
2015,5462,1,260963.512118906
2015,5462,2,273875.71753934
2015,5462,3,130052.896565758
2015,5470,1,1419337.69918978
2015,5470,2,1489565.12566656
2015,5470,3,707336.410414428
2015,5471,1,260963.512118906
2015,5471,2,273875.71753934
2015,5471,3,130052.896565758
2015,5480,1,489304.657094181
2015,5480,2,513514.969497919
2015,5480,3,243848.233367316
2015,5481,1,93551.2798605487
2015,5481,2,98180.0985755399
2015,5481,3,46621.9025838654
2015,5604,1,24068225.1751423
2015,5604,2,25259096.1754322
2015,5604,3,11994560.2491498
2015,5605,1,4391829.48321104
2015,5605,2,4609132.65123963
2015,5605,3,2188697.45731354
2015,5616,1,24070471.5251923
2015,5616,2,25261454.2841911
2015,5616,3,11995679.6988845
2015,5617,1,4392562.89973855
2015,5617,2,4609902.38934755
2015,5617,3,2189062.76859343
2015,5625,1,24068245.6642389
2015,5625,2,25259118.527174
2015,5625,3,11994570.4936981
2015,5626,1,4391869.53008175
2015,5626,2,4609175.02641678
2015,5626,3,2188717.48074889
2015,5633,1,985665.712505579
2015,5633,2,1034435.46686321
2015,5633,3,491213.05346489
2015,5634,1,181112.045538612
2015,5634,2,190073.275007308
2015,5634,3,90258.3924471401
2015,5643,1,985665.712505579
2015,5643,2,1034435.46686321
2015,5643,3,491213.05346489
2015,5644,1,181112.045538612
2015,5644,2,190073.275007308
2015,5644,3,90258.3924471401
2015,5652,1,985665.712505579
2015,5652,2,1034435.46686321
2015,5652,3,491213.05346489
2015,5653,1,181112.045538612
2015,5653,2,190073.275007308
2015,5653,3,90258.3924471401
2015,5661,1,985665.712505579
2015,5661,2,1034435.46686321
2015,5661,3,491213.05346489
2015,5662,1,181112.045538612
2015,5662,2,190073.275007308
2015,5662,3,90258.3924471401
2015,5670,1,985665.712505579
2015,5670,2,1034435.46686321
2015,5670,3,491213.05346489
2015,5671,1,181112.045538612
2015,5671,2,190073.275007308
2015,5671,3,90258.3924471401
2015,5680,1,317378.377076238
2015,5680,2,333081.930875778
2015,5680,3,158167.633344419
2015,5681,1,60878.4430369269
2015,5681,2,63890.6421954744
2015,5681,3,30339.1771012684
2015,5804,1,51682826.1315823
2015,5804,2,54240040.4810905
2015,5804,3,25756480.1722765
2015,5805,1,9506315.92422724
2015,5805,2,9976678.52789164
2015,5805,3,4737535.95724702
2015,5816,1,51683437.0791912
2015,5816,2,54240677.5057316
2015,5816,3,25756783.7834358
2015,5817,1,9506521.74651623
2015,5817,2,9976894.59472895
2015,5817,3,4737638.40273023
2015,5825,1,51682744.1751957
2015,5825,2,54239954.7994137
2015,5825,3,25756439.1940832
2015,5826,1,9506298.22909832
2015,5826,2,9976659.90144014
2015,5826,3,4737527.10968256
2015,5833,1,2044108.92911255
2015,5833,2,2145249.16373193
2015,5833,3,1018695.30044496
2015,5834,1,379605.102352798
2015,5834,2,398387.579480186
2015,5834,3,189178.725122474
2015,5843,1,2044108.92911255
2015,5843,2,2145249.16373193
2015,5843,3,1018695.30044496
2015,5844,1,379605.102352798
2015,5844,2,398387.579480186
2015,5844,3,189178.725122474
2015,5852,1,2044108.92911255
2015,5852,2,2145249.16373193
2015,5852,3,1018695.30044496
2015,5853,1,379605.102352798
2015,5853,2,398387.579480186
2015,5853,3,189178.725122474
2015,5861,1,2044108.92911255
2015,5861,2,2145249.16373193
2015,5861,3,1018695.30044496
2015,5862,1,379605.102352798
2015,5862,2,398387.579480186
2015,5862,3,189178.725122474
2015,5870,1,2044108.92911255
2015,5870,2,2145249.16373193
2015,5870,3,1018695.30044496
2015,5871,1,379605.102352798
2015,5871,2,398387.579480186
2015,5871,3,189178.725122474
2015,5880,1,1226017.13519543
2015,5880,2,1286679.18033898
2015,5880,3,610993.767622858
2015,5881,1,230407.065828331
2015,5881,2,241807.370912284
2015,5881,3,114824.892079923
2015,9070,1,354498565.196991
2015,9070,2,364892244.338989
2015,9070,3,161506325.006485
2015,9080,1,1992969870.56732
2015,9080,2,2051402568.81714
2015,9080,3,907978951.931
2015,9090,1,349841892.719269
2015,9090,2,360099077.224731
2015,9090,3,159384787.082672
2015,9091,1,40990211.0695839
2015,9091,2,42192023.2474804
2015,9091,3,18674768.5074806
2015,9100,1,349841892.719269
2015,9100,2,360099077.224731
2015,9100,3,159384787.082672
2015,9110,1,349841892.719269
2015,9110,2,360099077.224731
2015,9110,3,159384787.082672
2015,9120,1,349841892.719269
2015,9120,2,360099077.224731
2015,9120,3,159384787.082672
2015,9130,1,134599387.645721
2015,9130,2,138545766.472816
2015,9130,3,61322256.9227219
2015,9140,1,1137002587.31842
2015,9140,2,1170338869.09485
2015,9140,3,518008053.302765
2015,9150,1,134599387.645721
2015,9150,2,138545766.472816
2015,9150,3,61322256.9227219
2015,9160,1,134599387.645721
2015,9160,2,138545766.472816
2015,9160,3,61322256.9227219
2015,9161,1,18118387.0881796
2015,9161,2,18649607.8968048
2015,9161,3,8254572.74913788
2015,9170,1,134599387.645721
2015,9170,2,138545766.472816
2015,9170,3,61322256.9227219
2015,9181,1,134599387.645721
2015,9181,2,138545766.472816
2015,9181,3,61322256.9227219
2015,9190,1,15256611.6303205
2015,9190,2,15703927.7255535
2015,9190,3,6950773.76440167
2015,9191,1,12679534.0329409
2015,9191,2,13051290.9963727
2015,9191,3,5776680.54029346
2015,9200,1,781000316.143036
2015,9200,2,803898870.944977
2015,9200,3,355816662.311554
2015,9210,1,15256611.6303205
2015,9210,2,15703927.7255535
2015,9210,3,6950773.76440167
2015,9220,1,15256611.6303205
2015,9220,2,15703927.7255535
2015,9220,3,6950773.76440167
2015,9230,1,15256611.6303205
2015,9230,2,15703927.7255535
2015,9230,3,6950773.76440167
2015,9240,1,15256611.6303205
2015,9240,2,15703927.7255535
2015,9240,3,6950773.76440167
2015,9250,1,39978925.1387119
2015,9250,2,41151087.731123
2015,9250,3,18214035.7792377
2015,9260,1,1522526264.19067
2015,9260,2,1567165851.59302
2015,9260,3,693649113.178253
2015,9265,1,1866713285.44617
2015,9265,2,1921444296.83685
2015,9265,3,850457668.304443
2015,9270,1,14170309.5287085
2015,9270,2,14585775.3232121
2015,9270,3,6455864.29163814
2015,9276,1,12667683.8845015
2015,9276,2,13039093.464613
2015,9276,3,5771281.66332841
2015,9280,1,14170309.5287085
2015,9280,2,14585775.3232121
2015,9280,3,6455864.29163814
2015,9290,1,14170309.5287085
2015,9290,2,14585775.3232121
2015,9290,3,6455864.29163814
2015,9291,1,27126636.3561153
2015,9291,2,27921974.6589661
2015,9291,3,12358649.6338248
2015,9295,1,3396518.99412274
2015,9295,2,3496102.98871994
2015,9295,3,1547423.19136858
2015,9300,1,14170309.5287085
2015,9300,2,14585775.3232121
2015,9300,3,6455864.29163814
2015,9305,1,3396518.99412274
2015,9305,2,3496102.98871994
2015,9305,3,1547423.19136858
2015,9310,1,10214929.4689298
2015,9310,2,10514425.1137972
2015,9310,3,4653829.14990187
2015,9320,1,152353063.225746
2015,9320,2,156819969.415665
2015,9320,3,69410674.2739677
2015,9330,1,10214929.4689298
2015,9330,2,10514425.1137972
2015,9330,3,4653829.14990187
2015,9340,1,10214929.4689298
2015,9340,2,10514425.1137972
2015,9340,3,4653829.14990187
2015,9350,1,10214929.4689298
2015,9350,2,10514425.1137972
2015,9350,3,4653829.14990187
2015,9360,1,10214929.4689298
2015,9360,2,10514425.1137972
2015,9360,3,4653829.14990187
2015,9361,1,16683746.1292744
2015,9361,2,17172904.6851397
2015,9361,3,7600963.58135343
2015,9363,1,1023708343.50586
2015,9363,2,1053722977.63824
2015,9363,3,466392248.868942
2015,9386,1,12604060.5828166
2015,9386,2,12973604.7238111
2015,9386,3,5742295.64517736
2015,9400,1,69512680.1729202
2015,9400,2,71550749.2423058
2015,9400,3,31669344.753027
2015,9411,1,18019940.7041073
2015,9411,2,18548276.2753963
2015,9411,3,8209721.18526697
2015,9420,1,8068878.20363045
2015,9420,2,8305452.76403427
2015,9420,3,3676107.61895776
2015,9433,1,18118185.9225035
2015,9433,2,18649403.0058384
2015,9433,3,8254481.47952557
2015,9444,1,12679379.4333935
2015,9444,2,13051131.7402124
2015,9444,3,5776610.22543907
2015,9461,1,224362969.398499
2015,9461,2,230941161.513329
2015,9461,3,102217733.860016
2015,9471,1,90027198.1954575
2015,9471,2,92666752.6364326
2015,9471,3,41015576.5712261
2015,9515,1,5151762.62706518
2015,9515,2,5302809.64449048
2015,9515,3,2347096.33514285
2015,9521,1,40989812.463522
2015,9521,2,42191613.4655476
2015,9521,3,18674587.8309011
2015,9531,1,18118185.9225035
2015,9531,2,18649403.0058384
2015,9531,3,8254481.47952557
2015,9541,1,12679379.4333935
2015,9541,2,13051131.7402124
2015,9541,3,5776610.22543907
2015,9551,1,40989812.463522
2015,9551,2,42191613.4655476
2015,9551,3,18674587.8309011
2015,9611,1,27126695.9607601
2015,9611,2,27922036.126256
2015,9611,3,12358676.6421795
2015,9620,1,259343236.684799
2015,9620,2,266947031.021118
2015,9620,3,118154421.448708
2015,9630,2,61069402.8437138
2015,9631,1,16683787.1074677
2015,9631,2,17172945.6633329
2015,9631,3,7600981.74214363
2015,9641,1,3435283.43364596
2015,9641,2,3536004.10744548
2015,9641,3,1565083.97776634
2015,9670,2,146230190.992355
2015,9700,2,61069402.8437138
2015,9720,2,61069402.8437138
2015,9810,2,61069402.8437138
2015,9811,2,110901.120933704
2015,9850,2,61069402.8437138
2015,10200,1,627727329.730988
2015,10200,2,658786654.472351
2015,10200,3,312832087.278366
2015,10220,1,242261573.672295
2015,10220,2,254248410.463333
2015,10220,3,120732665.061951
2015,10221,1,47034315.764904
2015,10221,2,49361523.2408047
2015,10221,3,23439863.6966944
2015,10251,1,1696906.75102174
2015,10251,2,1780867.92584509
2015,10251,3,845664.762891829
2015,10261,1,1696906.75102174
2015,10261,2,1780867.92584509
2015,10261,3,845664.762891829
2015,10301,1,9796756.31970167
2015,10301,2,10281490.162015
2015,10301,3,4882278.85216475
2015,10365,1,4175189.41685557
2015,10365,2,4381773.52771163
2015,10365,3,2080733.42218995
2015,10410,1,313863664.865494
2015,10410,2,329393327.236176
2015,10410,3,156416043.639183
2015,10461,1,1696906.75102174
2015,10461,2,1780867.92584509
2015,10461,3,845664.762891829
2015,10471,1,61624780.2972794
2015,10471,2,64673915.5054092
2015,10471,3,30711119.9945211
2015,10510,1,1696906.75102174
2015,10510,2,1780867.92584509
2015,10510,3,845664.762891829
2015,10520,1,105753108.859062
