EmissionID,Year,TechID,ED_PFix,Value,Unit
1,2026,5235,M,384203740.722656,Mg
1,2026,5236,M,372777285.766602,Mg
1,2026,5243,M,1066130727.767945,Mg
1,2026,5244,M,1813975006.103515,Mg
1,2026,5245,M,1077612849.42627,Mg
1,2026,5246,M,657662922.668457,Mg
1,2026,5252,M,1041396533.01239,Mg
1,2026,5253,M,1771890781.402588,Mg
1,2026,5254,M,1052612242.126464,Mg
1,2026,5255,M,642405180.358887,Mg
1,2026,5261,M,542508593.082428,Mg
1,2026,5262,M,1516152696.990967,Mg
1,2026,5263,M,1448080256.652833,Mg
1,2026,5264,M,883757724.761964,Mg
1,2026,5270,M,1066130727.767945,Mg
1,2026,5271,M,1813975006.103515,Mg
1,2026,5272,M,1077612849.42627,Mg
1,2026,5273,M,657662922.668457,Mg
1,2026,5404,M,1343669586.181641,Mg
1,2026,5405,M,1979475006.103516,Mg
1,2026,5406,M,1412056702.880859,Mg
1,2026,5407,M,635507618.713378,Mg
1,2026,5416,M,513727079.77295,Mg
1,2026,5417,M,1998600210.57129,Mg
1,2026,5418,M,1501192517.089844,Mg
1,2026,5419,M,641666815.948486,Mg
1,2026,5425,M,1062992600.250244,Mg
1,2026,5426,M,1398946682.739257,Mg
1,2026,5427,M,1689402436.828613,Mg
1,2026,5428,M,1181102800.292969,Mg
1,2026,5433,M,939510955.810547,Mg
1,2026,5434,M,421394549.369812,Mg
1,2026,5435,M,1089069016.26587,Mg
1,2026,5436,M,947442332.785352,Mg
1,2026,5443,M,1657513079.64325,Mg
1,2026,5444,M,743435092.926026,Mg
1,2026,5445,M,439400177.764893,Mg
1,2026,5446,M,1579130329.895019,Mg
1,2026,5452,M,1619058792.591094,Mg
1,2026,5453,M,726187400.81787,Mg
1,2026,5454,M,1133442803.955078,Mg
1,2026,5455,M,1542494551.086426,Mg
1,2026,5461,M,1791647874.116898,Mg
1,2026,5462,M,999017085.075379,Mg
1,2026,5463,M,590459463.500976,Mg
1,2026,5464,M,1061935848.999023,Mg
1,2026,5470,M,1657513079.64325,Mg
1,2026,5471,M,743435092.926026,Mg
1,2026,5472,M,439400177.764893,Mg
1,2026,5473,M,1579130329.895019,Mg
1,2026,5604,M,928704454.803467,Mg
1,2026,5605,M,1368061837.768554,Mg
1,2026,5606,M,1652836175.53711,Mg
1,2026,5607,M,1160826173.40088,Mg
1,2026,5616,M,900532794.077148,Mg
1,2026,5617,M,1381307508.850099,Mg
1,2026,5618,M,1668826164.245606,Mg
1,2026,5619,M,1144288655.853271,Mg
1,2026,5625,M,1545880294.036865,Mg
1,2026,5626,M,966846273.803711,Mg
1,2026,5627,M,1168106448.364259,Mg
1,2026,5628,M,918354992.675782,Mg
1,2026,5633,M,651370767.354965,Mg
1,2026,5634,M,292066959.381103,Mg
1,2026,5635,M,754259923.553466,Mg
1,2026,5636,M,1048948276.519775,Mg
1,2026,5643,M,678819579.362869,Mg
1,2026,5644,M,1360723754.882813,Mg
1,2026,5645,M,803635346.221923,Mg
1,2026,5646,M,1017398888.015747,Mg
1,2026,5652,M,938327205.538749,Mg
1,2026,5653,M,1329155059.814453,Mg
1,2026,5654,M,784991009.521485,Mg
1,2026,5655,M,1807636682.510375,Mg
1,2026,5661,M,1544234435.558319,Mg
1,2026,5662,M,692414430.618286,Mg
1,2026,5663,M,1208861518.096923,Mg
1,2026,5664,M,1546739338.684082,Mg
1,2026,5670,M,678819579.362869,Mg
1,2026,5671,M,1360723754.882813,Mg
1,2026,5672,M,803635346.221923,Mg
1,2026,5673,M,1017398888.015747,Mg
1,2026,5804,M,773221520.996094,Mg
1,2026,5805,M,696202755.737305,Mg
1,2026,5806,M,956070969.238282,Mg
1,2026,5807,M,959567558.288575,Mg
1,2026,5816,M,525868109.436035,Mg
1,2026,5817,M,783065358.276367,Mg
1,2026,5818,M,1080521058.349609,Mg
1,2026,5819,M,758255666.469726,Mg
1,2026,5825,M,546453563.690186,Mg
1,2026,5826,M,1242060546.264648,Mg
1,2026,5827,M,1591431293.945313,Mg
1,2026,5828,M,456817619.781494,Mg
1,2026,5833,M,1385337545.871735,Mg
1,2026,5834,M,413005029.86908,Mg
1,2026,5835,M,371451557.922363,Mg
1,2026,5836,M,993283677.67334,Mg
1,2026,5843,M,645423070.907593,Mg
1,2026,5844,M,1099444234.848022,Mg
1,2026,5845,M,387104385.223388,Mg
1,2026,5846,M,1058309725.952148,Mg
1,2026,5852,M,1410221576.690673,Mg
1,2026,5853,M,1073937137.60376,Mg
1,2026,5854,M,640122035.980225,Mg
1,2026,5855,M,1033756944.274902,Mg
1,2026,5861,M,970872081.756591,Mg
1,2026,5862,M,1188417142.677307,Mg
1,2026,5863,M,880616889.190674,Mg
1,2026,5864,M,538528804.779053,Mg
1,2026,5870,M,645423070.907593,Mg
1,2026,5871,M,1099444234.848022,Mg
1,2026,5872,M,387104385.223388,Mg
1,2026,5873,M,1058309725.952148,Mg
1,2027,10,M,696840343.028307,Mg
1,2027,40,M,102714385.884375,Mg
1,2027,70,M,1399811500.310899,Mg
1,2027,80,M,923823970.003907,Mg
1,2027,81,M,400741398.828125,Mg
1,2027,82,M,405456066.329125,Mg
1,2027,83,M,749444508.056641,Mg
1,2027,90,M,943331345.915795,Mg
1,2027,91,M,270928911.413648,Mg
1,2027,92,M,625149824.023247,Mg
1,2027,93,M,1121859142.780304,Mg
1,2027,94,M,1420135927.200317,Mg
1,2027,100,M,1380729918.181896,Mg
1,2027,110,M,1380729918.181896,Mg
1,2027,120,M,1311693409.085273,Mg
1,2027,130,M,691967879.235745,Mg
1,2027,140,M,702797440.039063,Mg
1,2027,150,M,1362532534.897327,Mg
1,2027,160,M,1555898407.101632,Mg
1,2027,161,M,417632704.973221,Mg
1,2027,162,M,796262714.862824,Mg
1,2027,163,M,356189477.920532,Mg
1,2027,164,M,1495435272.216797,Mg
1,2027,170,M,1555898407.101632,Mg
1,2027,171,M,1138188701.660156,Mg
1,2027,172,M,729324608.154297,Mg
1,2027,173,M,458336633.789063,Mg
1,2027,181,M,657640078.663826,Mg
1,2027,190,M,1070038130.283356,Mg
1,2027,191,M,1472571417.689323,Mg
1,2027,192,M,1091493177.41394,Mg
1,2027,193,M,358091318.130493,Mg
1,2027,194,M,1493216712.95166,Mg
1,2027,200,M,787146635.742187,Mg
1,2027,201,M,521305600.097656,Mg
1,2027,202,M,198519909.179688,Mg
1,2027,210,M,1178521516.323089,Mg
1,2027,220,M,1244529244.89975,Mg
1,2027,230,M,1244529244.89975,Mg
1,2027,240,M,1426932898.759842,Mg
1,2027,245,M,946488998.769531,Mg
1,2027,250,M,1983309245.109559,Mg
1,2027,251,M,1774296166.992189,Mg
1,2027,252,M,1336423862.304689,Mg
1,2027,253,M,641020218.50586,Mg
1,2027,260,M,1498628936.767578,Mg
1,2027,265,M,913835981.445313,Mg
1,2027,266,M,973421722.656251,Mg
1,2027,267,M,102641463.955078,Mg
1,2027,268,M,906870782.226563,Mg
1,2027,270,M,1360033419.728279,Mg
1,2027,280,M,1360033419.728279,Mg
1,2027,290,M,531537032.12738,Mg
1,2027,300,M,1186156754.493714,Mg
1,2027,310,M,1157056131.958962,Mg
1,2027,320,M,776357610.702514,Mg
1,2027,321,M,889186161.8042,Mg
1,2027,322,M,1458492996.215821,Mg
1,2027,323,M,1269863925.170899,Mg
1,2027,330,M,478152661.025524,Mg
1,2027,340,M,1201180869.340896,Mg
1,2027,350,M,1119148452.281952,Mg
1,2027,360,M,473535308.241844,Mg
1,2027,363,M,1360867205.810548,Mg
1,2027,366,M,381988723.266602,Mg
1,2027,367,M,1361812279.052735,Mg
1,2027,368,M,1194000806.884766,Mg
1,2027,400,M,1420934004.78363,Mg
1,2027,401,M,1109874996.185303,Mg
1,2027,402,M,756532763.671876,Mg
1,2027,403,M,826787034.912109,Mg
1,2027,461,M,1280461334.228515,Mg
1,2027,462,M,1373665031.433106,Mg
1,2027,463,M,794287838.745117,Mg
1,2027,464,M,1490758299.255371,Mg
1,2027,471,M,1031264746.189118,Mg
1,2027,472,M,1133360132.217407,Mg
1,2027,473,M,1457294659.423828,Mg
1,2027,474,M,1234124458.312989,Mg
1,2027,611,M,863705620.16964,Mg
1,2027,612,M,602489763.498307,Mg
1,2027,613,M,636837522.506714,Mg
1,2027,614,M,590731864.16626,Mg
1,2027,620,M,630070827.484132,Mg
1,2027,621,M,471416325.378418,Mg
1,2027,622,M,1809389575.195312,Mg
1,2027,623,M,1839627291.870118,Mg
1,2027,630,M,433511638.641357,Mg
1,2027,631,M,154686605.557799,Mg
1,2027,632,M,408158333.599567,Mg
1,2027,633,M,838485231.399536,Mg
1,2027,634,M,953016490.936279,Mg
1,2027,670,M,572624954.223633,Mg
1,2027,675,M,13906734.085083,Mg
1,2027,690,M,362728332.519531,Mg
1,2027,695,M,65891583.442688,Mg
1,2027,696,M,617831493.377686,Mg
1,2027,697,M,222333919.256926,Mg
1,2027,700,M,432423795.700073,Mg
1,2027,720,M,432423795.700073,Mg
1,2027,810,M,390669134.140015,Mg
1,2027,811,M,287685632.705688,Mg
1,2027,812,M,504289457.201958,Mg
1,2027,850,M,371522470.474243,Mg
1,2027,857,M,124345513.343811,Mg
1,2027,858,M,176426800.489426,Mg
1,2027,859,M,157149575.233459,Mg
1,2027,860,M,222614537.924528,Mg
1,2027,865,M,835853729.248047,Mg
1,2027,866,M,331499534.606934,Mg
1,2027,867,M,632380630.493164,Mg
1,2027,868,M,617047759.890556,Mg
1,2027,870,M,339448095.703125,Mg
1,2027,890,M,4273.963875,Mg
1,2027,970,M,336324884.033203,Mg
1,2027,980,M,269059906.005859,Mg
1,2027,1040,M,269059906.005859,Mg
1,2027,1110,M,174915445.968509,Mg
1,2027,1121,M,3371152.890625,Mg
1,2027,1122,M,1014203.671875,Mg
1,2027,1123,M,211028681.640625,Mg
1,2027,1131,M,426742321.777344,Mg
1,2027,1132,M,20469860.534668,Mg
1,2027,1141,M,395943908.691406,Mg
1,2027,1142,M,31050732.421875,Mg
1,2027,1143,M,255032211.303711,Mg
1,2027,1144,M,102076364.257813,Mg
1,2027,1145,M,373246575.927734,Mg
1,2027,1152,M,235465941.162109,Mg
1,2027,1153,M,294718436.523438,Mg
1,2027,1158,M,234888095.703125,Mg
1,2027,1159,M,234888095.703125,Mg
1,2027,1163,M,234888095.703125,Mg
1,2027,1167,M,106256120.300293,Mg
1,2027,1168,M,234888095.703125,Mg
1,2027,1171,M,321967292.480469,Mg
1,2027,1172,M,139646719.726563,Mg
1,2027,1173,M,116096010.742188,Mg
1,2027,1179,M,200428631.782532,Mg
1,2027,1180,M,125422926.545143,Mg
1,2027,1181,M,132930057.525635,Mg
1,2027,1182,M,565372955.322266,Mg
1,2027,1183,M,488093166.351318,Mg
1,2027,1200,M,840807659.14917,Mg
1,2027,1220,M,1143701251.220703,Mg
1,2027,1221,M,70331145.480957,Mg
1,2027,1222,M,307810949.746094,Mg
1,2027,1223,M,1113728242.207031,Mg
1,2027,1224,M,820165516.357422,Mg
1,2027,1301,M,465620541.000366,Mg
1,2027,1302,M,418457299.041748,Mg
1,2027,1303,M,2843910.15625,Mg
1,2027,1304,M,321235578.613282,Mg
1,2027,1410,M,1524678194.522857,Mg
1,2027,1461,M,1665635633.468628,Mg
1,2027,1464,M,1235476001.464844,Mg
1,2027,1465,M,1591137259.023438,Mg
1,2027,1466,M,789335921.142578,Mg
1,2027,1471,M,320314021.484375,Mg
1,2027,1472,M,448132556.682813,Mg
1,2027,1473,M,605888056.054688,Mg
1,2027,1474,M,1160515499.267579,Mg
1,2027,1480,M,992052011.108399,Mg
1,2027,1481,M,674215899.658203,Mg
1,2027,1482,M,488151853.955079,Mg
1,2027,1510,M,1210753660.202026,Mg
1,2027,1511,M,602803106.384278,Mg
1,2027,1512,M,1294221228.027345,Mg
1,2027,1513,M,304346112.646485,Mg
1,2027,1520,M,571552073.478698,Mg
1,2027,1530,M,430859130.859375,Mg
1,2027,1560,M,568915705.680847,Mg
1,2027,1570,M,557537388.801574,Mg
1,2027,1590,M,360286802.29187,Mg
1,2027,1592,M,606615437.841797,Mg
1,2027,1610,M,512024121.284485,Mg
1,2027,1611,M,756393558.570313,Mg
1,2027,1612,M,658971938.648438,Mg
1,2027,1615,M,433990999.492656,Mg
1,2027,1616,M,685791565.820313,Mg
1,2027,1617,M,277910749.882813,Mg
1,2027,1640,M,907239694.824219,Mg
1,2027,1670,M,1633555518.463254,Mg
1,2027,1675,M,711775823.242188,Mg
1,2027,1680,M,903597113.03711,Mg
1,2027,1682,M,1112009307.835252,Mg
1,2027,1683,M,1044234234.619141,Mg
1,2027,1684,M,901039745.234375,Mg
1,2027,1690,M,943929388.183594,Mg
1,2027,1691,M,587173478.515625,Mg
1,2027,1692,M,519027876.025391,Mg
1,2027,2070,M,528327197.265625,Mg
1,2027,2080,M,278810913.085938,Mg
1,2027,2120,M,24186685.546875,Mg
1,2027,2130,M,49934.421875,Mg
1,2027,2150,M,903534.296875,Mg
1,2027,2170,M,1807.743125,Mg
1,2027,2190,M,100499603.271484,Mg
1,2027,2240,M,500063623.046875,Mg
1,2027,2300,M,1882029.296875,Mg
1,2027,3010,M,51742.640625,Mg
1,2027,3020,M,7077.730625,Mg
1,2027,3030,M,800697.109375,Mg
1,2027,3040,M,1108.363375,Mg
1,2027,4010,M,434305887.22229,Mg
1,2027,4040,M,645789215.087891,Mg
1,2027,4050,M,610681926.269531,Mg
1,2027,4060,M,516372570.800781,Mg
1,2027,4070,M,634498417.96875,Mg
1,2027,4090,M,369438171.386719,Mg
1,2027,4091,M,1440691894.53125,Mg
1,2027,4100,M,2344060.35625,Mg
1,2027,4101,M,432068593.75,Mg
1,2027,4120,M,673371612.548828,Mg
1,2027,4130,M,129185496.136719,Mg
1,2027,4140,M,184734022.460938,Mg
1,2027,4150,M,9422610.00925,Mg
1,2027,4170,M,57287177.65625,Mg
1,2027,4171,M,231296834.375,Mg
1,2027,4190,M,44.739842,Mg
1,2027,4191,M,100271280.7125,Mg
1,2027,4200,M,1180301119.995117,Mg
1,2027,4210,M,319938269.726563,Mg
1,2027,4220,M,234779221.6875,Mg
1,2027,4230,M,554368858.398438,Mg
1,2027,4250,M,10873693.846588,Mg
1,2027,4251,M,245461892.539063,Mg
1,2027,4270,M,195574557.167969,Mg
1,2027,4271,M,769309689.84375,Mg
1,2027,5004,M,1031705442.810059,Mg
1,2027,5005,M,1181922464.599609,Mg
1,2027,5006,M,730742506.103516,Mg
1,2027,5007,M,569504731.791016,Mg
1,2027,5016,M,1041670668.029785,Mg
1,2027,5017,M,332621429.077148,Mg
1,2027,5018,M,496998573.730469,Mg
1,2027,5019,M,932126309.204102,Mg
1,2027,5025,M,729128151.702881,Mg
1,2027,5026,M,949468381.25,Mg
1,2027,5027,M,347881767.822266,Mg
1,2027,5028,M,2207092947.387695,Mg
1,2027,5033,M,824118148.803711,Mg
1,2027,5034,M,491042239.379883,Mg
1,2027,5035,M,764137365.722657,Mg
1,2027,5036,M,863955184.936524,Mg
1,2027,5043,M,741978864.669799,Mg
1,2027,5044,M,1981181938.171387,Mg
1,2027,5045,M,1126914051.66626,Mg
1,2027,5046,M,1524209301.757814,Mg
1,2027,5052,M,857699377.059936,Mg
1,2027,5053,M,1617689871.788025,Mg
1,2027,5054,M,1316834489.440919,Mg
1,2027,5055,M,1488847605.895997,Mg
1,2027,5061,M,1151929333.305359,Mg
1,2027,5062,M,1655907141.876221,Mg
1,2027,5063,M,1811571166.992187,Mg
1,2027,5064,M,2048209896.850586,Mg
1,2027,5070,M,741978864.669799,Mg
1,2027,5071,M,1981181938.171387,Mg
1,2027,5072,M,1126914051.66626,Mg
1,2027,5073,M,1524209301.757814,Mg
1,2027,5204,M,689776910.705567,Mg
1,2027,5205,M,1118911427.001953,Mg
1,2027,5206,M,344940526.611328,Mg
1,2027,5207,M,1472362297.973633,Mg
1,2027,5216,M,833114334.106445,Mg
1,2027,5217,M,945301583.451172,Mg
1,2027,5218,M,589568070.06836,Mg
1,2027,5219,M,1073006899.719238,Mg
1,2027,5225,M,392834773.712159,Mg
1,2027,5226,M,885182457.885743,Mg
1,2027,5227,M,1219957065.429689,Mg
1,2027,5228,M,1416967460.174561,Mg
1,2027,5233,M,654606056.690216,Mg
1,2027,5234,M,892557157.51648,Mg
1,2027,5235,M,608251252.746582,Mg
1,2027,5236,M,688486746.215821,Mg
1,2027,5243,M,1126766779.42276,Mg
1,2027,5244,M,1574674316.40625,Mg
1,2027,5245,M,585080820.004637,Mg
1,2027,5246,M,1214645735.168457,Mg
1,2027,5252,M,1523922253.608703,Mg
1,2027,5253,M,1538141876.220703,Mg
1,2027,5254,M,1048197595.214844,Mg
1,2027,5255,M,700851903.686523,Mg
1,2027,5261,M,933316095.924378,Mg
1,2027,5262,M,2116024131.774902,Mg
1,2027,5263,M,842400936.950683,Mg
1,2027,5264,M,1632222991.943359,Mg
1,2027,5270,M,1126766779.42276,Mg
1,2027,5271,M,1574674316.40625,Mg
1,2027,5272,M,585080820.004637,Mg
1,2027,5273,M,1214645735.168457,Mg
1,2027,5404,M,878455208.587647,Mg
1,2027,5405,M,1707901541.137696,Mg
1,2027,5406,M,1393419461.05957,Mg
1,2027,5407,M,1009070011.901855,Mg
1,2027,5416,M,992845767.974854,Mg
1,2027,5417,M,1724402944.946289,Mg
1,2027,5418,M,1481378491.210938,Mg
1,2027,5419,M,633706901.245117,Mg
1,2027,5425,M,2350910514.831543,Mg
1,2027,5426,M,1207018572.998048,Mg
1,2027,5427,M,1036918395.690918,Mg
1,2027,5428,M,713140607.452394,Mg
1,2027,5433,M,614624434.709549,Mg
1,2027,5434,M,365785612.106323,Mg
1,2027,5435,M,944912314.758301,Mg
1,2027,5436,M,279674248.504639,Mg
1,2027,5443,M,1084338575.601578,Mg
1,2027,5444,M,539443568.325043,Mg
1,2027,5445,M,1155469194.030762,Mg
1,2027,5446,M,1302983532.714844,Mg
1,2027,5452,M,1059181982.278824,Mg
1,2027,5453,M,630356745.719909,Mg
1,2027,5454,M,1128662310.791016,Mg
1,2027,5455,M,1272754345.703125,Mg
1,2027,5461,M,906309570.789337,Mg
1,2027,5462,M,867182751.655579,Mg
1,2027,5463,M,396070028.686523,Mg
1,2027,5464,M,412398261.260986,Mg
1,2027,5470,M,1084338575.601578,Mg
1,2027,5471,M,539443568.325043,Mg
1,2027,5472,M,1155469194.030762,Mg
1,2027,5473,M,1302983532.714844,Mg
1,2027,5604,M,1358167504.882812,Mg
1,2027,5605,M,1180372828.674317,Mg
1,2027,5606,M,963454006.347656,Mg
1,2027,5607,M,697999443.817138,Mg
1,2027,5616,M,2321482231.140137,Mg
1,2027,5617,M,1191801356.506347,Mg
1,2027,5618,M,962038974.243164,Mg
1,2027,5619,M,704777878.570556,Mg
1,2027,5625,M,1624922676.086426,Mg
1,2027,5626,M,834201306.915284,Mg
1,2027,5627,M,1152690408.325196,Mg
1,2027,5628,M,493299060.058594,Mg
1,2027,5633,M,426127055.883407,Mg
1,2027,5634,M,1108576949.119568,Mg
1,2027,5635,M,751075854.492188,Mg
1,2027,5636,M,846465885.925293,Mg
1,2027,5643,M,751786000.728607,Mg
1,2027,5644,M,1181148396.492004,Mg
1,2027,5645,M,800242758.178711,Mg
1,2027,5646,M,901874421.691894,Mg
1,2027,5652,M,734344557.523728,Mg
1,2027,5653,M,294193044.090271,Mg
1,2027,5654,M,781677126.312256,Mg
1,2027,5655,M,880950974.273681,Mg
1,2027,5661,M,1010238913.297653,Mg
1,2027,5662,M,404872315.597534,Mg
1,2027,5663,M,1203758255.767823,Mg
1,2027,5664,M,1356636860.656738,Mg
1,2027,5670,M,751786000.728607,Mg
1,2027,5671,M,1181148396.492004,Mg
1,2027,5672,M,800242758.178711,Mg
1,2027,5673,M,901874421.691894,Mg
1,2027,5804,M,505471180.725098,Mg
1,2027,5805,M,1533279528.808594,Mg
1,2027,5806,M,152413414.550781,Mg
1,2027,5807,M,837213871.33789,Mg
1,2027,5816,M,510330992.889405,Mg
1,2027,5817,M,679655751.372266,Mg
1,2027,5818,M,1066233126.831055,Mg
1,2027,5819,M,1537476167.297363,Mg
1,2027,5825,M,1056007693.481445,Mg
1,2027,5826,M,1475589779.968262,Mg
1,2027,5827,M,654889272.607422,Mg
1,2027,5828,M,1076218589.782715,Mg
1,2027,5833,M,906289498.806,Mg
1,2027,5834,M,358533223.724365,Mg
1,2027,5835,M,369899428.55835,Mg
1,2027,5836,M,183528894.348145,Mg
1,2027,5843,M,1598902881.145477,Mg
1,2027,5844,M,563791101.264953,Mg
1,2027,5845,M,534803851.783752,Mg
1,2027,5846,M,740474796.295166,Mg
1,2027,5852,M,1561808304.786683,Mg
1,2027,5853,M,932294073.104858,Mg
1,2027,5854,M,637447216.033936,Mg
1,2027,5855,M,604618212.127686,Mg
1,2027,5861,M,2148582091.331482,Mg
1,2027,5862,M,1282558368.682862,Mg
1,2027,5863,M,876937124.63379,Mg
1,2027,5864,M,475640972.747803,Mg
1,2027,5870,M,1598902881.145477,Mg
1,2027,5871,M,563791101.264953,Mg
1,2027,5872,M,534803851.783752,Mg
1,2027,5873,M,740474796.295166,Mg
1,2028,10,M,359551374.316215,Mg
1,2028,40,M,102694764.153125,Mg
1,2028,70,M,1165721914.172173,Mg
1,2028,80,M,1601716813.964845,Mg
1,2028,81,M,248993200.390625,Mg
1,2028,82,M,494201294.628906,Mg
1,2028,83,M,545952678.136719,Mg
1,2028,90,M,888187341.392041,Mg
1,2028,92,M,1509935311.973094,Mg
1,2028,93,M,1037677669.525146,Mg
1,2028,94,M,893049322.128296,Mg
1,2028,100,M,936404155.567288,Mg
1,2028,110,M,936404155.567288,Mg
1,2028,120,M,889583945.274353,Mg
1,2028,130,M,1503567487.001418,Mg
1,2028,140,M,1430487915.039063,Mg
1,2028,150,M,575834820.978344,Mg
1,2028,160,M,513190327.584743,Mg
1,2028,161,M,1077516329.288483,Mg
1,2028,162,M,667093930.244446,Mg
1,2028,163,M,327224130.630493,Mg
1,2028,164,M,939908999.633789,Mg
1,2028,170,M,513190327.584743,Mg
1,2028,171,M,947770100.585938,Mg
1,2028,172,M,669304876.708984,Mg
1,2028,173,M,518732911.621094,Mg
1,2028,181,M,1428912326.693535,Mg
1,2028,190,M,912781763.076783,Mg
1,2028,191,M,934905547.648669,Mg
1,2028,192,M,911139166.355133,Mg
1,2028,193,M,324988410.949707,Mg
1,2028,194,M,820608479.309082,Mg
1,2028,200,M,1946506787.109375,Mg
1,2028,201,M,554332212.226563,Mg
1,2028,202,M,259989623.849219,Mg
1,2028,210,M,961157068.610191,Mg
1,2028,220,M,1014997109.770776,Mg
1,2028,230,M,1014997109.770776,Mg
1,2028,240,M,945909042.656421,Mg
1,2028,245,M,938218484.375001,Mg
1,2028,250,M,1079935538.768768,Mg
1,2028,251,M,1428136691.284179,Mg
1,2028,252,M,842506547.851563,Mg
1,2028,253,M,896039643.554688,Mg
1,2028,260,M,619676621.826172,Mg
1,2028,265,M,1258178947.753907,Mg
1,2028,266,M,913519459.228516,Mg
1,2028,267,M,1344213493.652344,Mg
1,2028,268,M,264205605.664063,Mg
1,2028,270,M,1435172447.562218,Mg
1,2028,280,M,1435172447.562218,Mg
1,2028,290,M,1265191410.48193,Mg
1,2028,300,M,2038145657.628774,Mg
1,2028,310,M,1896157298.237086,Mg
1,2028,320,M,1041927648.162842,Mg
1,2028,321,M,1186719882.965088,Mg
1,2028,322,M,1340021926.879884,Mg
1,2028,323,M,1013835453.491211,Mg
1,2028,330,M,1975895695.388317,Mg
1,2028,340,M,1938317626.714706,Mg
1,2028,350,M,1106742331.534624,Mg
1,2028,360,M,1956806927.919388,Mg
1,2028,363,M,424513909.577637,Mg
1,2028,366,M,1326973046.875,Mg
1,2028,367,M,498748086.425782,Mg
1,2028,368,M,581073664.611328,Mg
1,2028,400,M,902937176.22757,Mg
1,2028,401,M,921122543.33496,Mg
1,2028,402,M,686651239.013672,Mg
1,2028,403,M,1190963648.681641,Mg
1,2028,461,M,1385555524.82605,Mg
1,2028,462,M,303140896.987915,Mg
1,2028,463,M,1522690126.037597,Mg
1,2028,464,M,975070031.738282,Mg
1,2028,471,M,1410209870.33844,Mg
1,2028,472,M,297020546.436309,Mg
1,2028,473,M,1310333795.928955,Mg
1,2028,474,M,1195287862.39624,Mg
1,2028,611,M,541423054.412007,Mg
1,2028,612,M,49218980.371952,Mg
1,2028,613,M,1387706937.789917,Mg
1,2028,614,M,1324992843.627929,Mg
1,2028,620,M,1047424728.393555,Mg
1,2028,621,M,1020754779.052735,Mg
1,2028,622,M,937403770.141601,Mg
1,2028,623,M,1385107652.343751,Mg
1,2028,630,M,32016180.229187,Mg
1,2028,631,M,977016715.332865,Mg
1,2028,632,M,338506594.30027,Mg
1,2028,633,M,757231941.223144,Mg
1,2028,634,M,1512903770.446777,Mg
1,2028,670,M,529770843.505859,Mg
1,2028,675,M,141898876.953125,Mg
1,2028,690,M,331915592.193604,Mg
1,2028,695,M,657456073.760986,Mg
1,2028,696,M,629612411.499023,Mg
1,2028,697,M,398092679.679394,Mg
1,2028,700,M,319358386.993408,Mg
1,2028,720,M,319358386.993408,Mg
1,2028,810,M,288521276.473999,Mg
1,2028,811,M,263193595.409393,Mg
1,2028,812,M,512110301.852226,Mg
1,2028,850,M,274380892.753601,Mg
1,2028,857,M,113832528.114319,Mg
1,2028,858,M,176502296.924591,Mg
1,2028,859,M,160120480.537415,Mg
1,2028,860,M,395139530.301094,Mg
1,2028,865,M,764955936.431885,Mg
1,2028,866,M,331380523.681641,Mg
1,2028,867,M,644666748.046875,Mg
1,2028,868,M,111118572.354317,Mg
1,2028,870,M,243946417.236328,Mg
1,2028,890,M,37706.900625,Mg
1,2028,970,M,241701919.555664,Mg
1,2028,980,M,193361529.541016,Mg
1,2028,1040,M,193361529.541016,Mg
1,2028,1110,M,155264101.922512,Mg
1,2028,1121,M,3278480.703125,Mg
1,2028,1122,M,1006336.765625,Mg
1,2028,1123,M,358220073.242188,Mg
1,2028,1131,M,378567364.501953,Mg
1,2028,1132,M,147107887.268066,Mg
1,2028,1141,M,402710346.221924,Mg
1,2028,1142,M,273930941.772461,Mg
1,2028,1143,M,248185635.375977,Mg
1,2028,1144,M,101296969.726563,Mg
1,2028,1145,M,636823266.601563,Mg
1,2028,1152,M,188297219.238281,Mg
1,2028,1153,M,272930864.257813,Mg
1,2028,1158,M,187835125.732422,Mg
1,2028,1159,M,187835125.732422,Mg
1,2028,1163,M,187835125.732422,Mg
1,2028,1167,M,990762157.440186,Mg
1,2028,1168,M,187835125.732422,Mg
1,2028,1171,M,328903068.847656,Mg
1,2028,1172,M,145393039.550781,Mg
1,2028,1173,M,212863928.222656,Mg
1,2028,1179,M,231137929.916382,Mg
1,2028,1180,M,116177992.224693,Mg
1,2028,1181,M,135959910.392761,Mg
1,2028,1182,M,58876399.230957,Mg
1,2028,1183,M,896453578.948975,Mg
1,2028,1200,M,858638077.97432,Mg
1,2028,1220,M,2279199487.304688,Mg
1,2028,1221,M,1283259318.695068,Mg
1,2028,1222,M,711829691.406251,Mg
1,2028,1223,M,483502062.675781,Mg
1,2028,1224,M,684032397.705079,Mg
1,2028,1301,M,274510367.393494,Mg
1,2028,1302,M,346941123.962402,Mg
1,2028,1303,M,279261971.435547,Mg
1,2028,1304,M,485347666.015626,Mg
1,2028,1410,M,1067703660.011291,Mg
1,2028,1461,M,981988951.683044,Mg
1,2028,1464,M,948982299.355469,Mg
1,2028,1465,M,786247010.253906,Mg
1,2028,1466,M,105839815.234375,Mg
1,2028,1471,M,1241041550.292969,Mg
1,2028,1472,M,303177674.179688,Mg
1,2028,1473,M,577052054.804688,Mg
1,2028,1474,M,85552001.953125,Mg
1,2028,1480,M,822505991.363525,Mg
