Year,TechID,JSTypeID,Value
2029,5282,1,10187185.369432
2029,5282,2,10691236.7045879
2029,5282,3,5076851.2301147
2029,5283,1,29803313.3149147
2029,5283,2,31277950.8531094
2029,5283,3,14852679.3345809
2029,5288,1,16955209.8959684
2029,5288,2,17794135.9579563
2029,5288,3,8449740.7078743
2029,5289,1,41476164.0131474
2029,5289,2,43528359.3833447
2029,5289,3,20669922.2326279
2029,5404,1,1411382.10892677
2029,5404,2,1481215.81878513
2029,5404,3,703371.653798968
2029,5405,1,15109804.4589162
2029,5405,2,15857420.861721
2029,5405,3,7530071.3069737
2029,5406,1,29966315.2545691
2029,5406,2,31449016.1836147
2029,5406,3,14933912.083506601
2029,5407,1,23373579.6064138
2029,5407,2,24530081.0784101
2029,5407,3,11648379.2662621
2029,5416,1,1411462.90116012
2029,5416,2,1481300.56913942
2029,5416,3,703411.93350032
2029,5417,1,15110658.4817171
2029,5417,2,15858318.656683
2029,5417,3,7530496.9213903
2029,5418,1,29967786.7442369
2029,5418,2,31450562.1790886
2029,5418,3,14934645.9656954
2029,5419,1,23375069.7225332
2029,5419,2,24531643.8376904
2029,5419,3,11649121.530354
2029,5425,1,1411383.62232596
2029,5425,2,1481217.44859964
2029,5425,3,703372.410498559
2029,5426,1,15109850.0937223
2029,5426,2,15857469.2904949
2029,5426,3,7530094.12437677
2029,5427,1,29966456.8156004
2029,5427,2,31449165.1952267
2029,5427,3,14933982.8640223
2029,5428,1,23373760.2829933
2029,5428,2,24530269.2055702
2029,5428,3,11648468.6732292
2029,5433,1,55762.9464310594
2029,5433,2,58522.0368520822
2029,5433,3,27789.8343483685
2029,5434,1,701607.263181359
2029,5434,2,736322.021111846
2029,5434,3,349650.625139475
2029,5435,1,6912885.23375988
2029,5435,2,7254927.41912603
2029,5435,3,3445082.11128414
2029,5436,1,16824310.6454611
2029,5436,2,17656760.2902651
2029,5436,3,8384507.14945793
2029,5443,1,55762.9464310594
2029,5443,2,58522.0368520822
2029,5443,3,27789.8343483685
2029,5444,1,701605.633366853
2029,5444,2,736320.333089679
2029,5444,3,349649.810232222
2029,5445,1,6912861.95069551
2029,5445,2,7254903.20473909
2029,5445,3,3445070.7025826
2029,5446,1,16824238.0023003
2029,5446,2,17656683.921814
2029,5446,3,8384470.82787752
2029,5452,1,55762.9464310594
2029,5452,2,58522.0368520822
2029,5452,3,27789.8343483685
2029,5453,1,701605.633366853
2029,5453,2,736320.333089679
2029,5453,3,349649.810232222
2029,5454,1,6912861.95069551
2029,5454,2,7254903.20473909
2029,5454,3,3445070.7025826
2029,5455,1,16824238.0023003
2029,5455,2,17656683.921814
2029,5455,3,8384470.82787752
2029,5461,1,55762.9464310594
2029,5461,2,58522.0368520822
2029,5461,3,27789.8343483685
2029,5462,1,701605.633366853
2029,5462,2,736320.333089679
2029,5462,3,349649.810232222
2029,5463,1,6912861.95069551
2029,5463,2,7254903.20473909
2029,5463,3,3445070.7025826
2029,5464,1,16824238.0023003
2029,5464,2,17656683.921814
2029,5464,3,8384470.82787752
2029,5470,1,55762.9464310594
2029,5470,2,58522.0368520822
2029,5470,3,27789.8343483685
2029,5471,1,701605.633366853
2029,5471,2,736320.333089679
2029,5471,3,349649.810232222
2029,5472,1,6912861.95069551
2029,5472,2,7254903.20473909
2029,5472,3,3445070.7025826
2029,5473,1,16824238.0023003
2029,5473,2,17656683.921814
2029,5473,3,8384470.82787752
2029,5480,1,20140.6110136304
2029,5480,2,21137.1461773524
2029,5480,3,10037.2071756283
2029,5481,1,272934.412350878
2029,5481,2,286438.909824938
2029,5481,3,136018.672492355
2029,5482,1,3414028.3241868
2029,5482,2,3582950.91427863
2029,5482,3,1701403.64207327
2029,5483,1,11026380.5836439
2029,5483,2,11571954.0044665
2029,5483,3,5495070.01414895
2029,5488,1,6912861.95069551
2029,5488,2,7254903.20473909
2029,5488,3,3445070.7025826
2029,5489,1,16824238.0023003
2029,5489,2,17656683.921814
2029,5489,3,8384470.82787752
2029,5604,1,975595.263298601
2029,5604,2,1023866.70187116
2029,5604,3,486194.38894093
2029,5605,1,10442875.3256798
2029,5605,2,10959577.7466893
2029,5605,3,5204276.18175745
2029,5606,1,20719740.5397892
2029,5606,2,21744932.9793453
2029,5606,3,10325820.1852441
2029,5607,1,16167161.9862318
2029,5607,2,16967095.4346657
2029,5607,3,8057012.22270727
2029,5616,1,975671.922788024
2029,5616,2,1023947.14485854
2029,5616,3,486232.60227032
2029,5617,1,10443679.0570617
2029,5617,2,10960421.5249419
2029,5617,3,5204677.11612582
2029,5618,1,20721128.2104254
2029,5618,2,21746387.7052069
2029,5618,3,10326512.157917
2029,5619,1,16168553.3821583
2029,5619,2,16968557.6111078
2029,5619,3,8057706.05802536
2029,5625,1,975596.776697785
2029,5625,2,1023868.33168566
2029,5625,3,486195.116536692
2029,5626,1,10442920.9604859
2029,5626,2,10959625.2441406
2029,5626,3,5204298.99916053
2029,5627,1,20719874.6502399
2029,5627,2,21745072.6777315
2029,5627,3,10325887.2404695
2029,5628,1,16167327.7616501
2029,5628,2,16967270.5233097
2029,5628,3,8057095.11041641
2029,5633,1,38661.8157790508
2029,5633,2,40574.7632612474
2029,5633,3,19267.3742276384
2029,5634,1,486270.029796287
2029,5634,2,510330.1955387
2029,5634,3,242335.896473378
2029,5635,1,4787603.39319706
2029,5635,2,5024489.01534081
2029,5635,3,2385933.88348818
2029,5636,1,11641432.531178
2029,5636,2,12217438.7797713
2029,5636,3,5801585.03726125
2029,5643,1,38661.8157790508
2029,5643,2,40574.7632612474
2029,5643,3,19267.3742276384
2029,5644,1,486268.516397104
2029,5644,2,510328.565724194
2029,5644,3,242335.154325701
2029,5645,1,4787581.50711656
2029,5645,2,5024466.19793773
2029,5645,3,2385922.94044793
2029,5646,1,11641362.6819849
2029,5646,2,12217366.1366105
2029,5646,3,5801550.57832599
2029,5652,1,38661.8157790508
2029,5652,2,40574.7632612474
2029,5652,3,19267.3742276384
2029,5653,1,486268.516397104
2029,5653,2,510328.565724194
2029,5653,3,242335.154325701
2029,5654,1,4787581.50711656
2029,5654,2,5024466.19793773
2029,5654,3,2385922.94044793
2029,5655,1,11641362.6819849
2029,5655,2,12217366.1366105
2029,5655,3,5801550.57832599
2029,5661,1,38661.8157790508
2029,5661,2,40574.7632612474
2029,5661,3,19267.3742276384
2029,5662,1,486268.516397104
2029,5662,2,510328.565724194
2029,5662,3,242335.154325701
2029,5663,1,4787581.50711656
2029,5663,2,5024466.19793773
2029,5663,3,2385922.94044793
2029,5664,1,11641362.6819849
2029,5664,2,12217366.1366105
2029,5664,3,5801550.57832599
2029,5670,1,38661.8157790508
2029,5670,2,40574.7632612474
2029,5670,3,19267.3742276384
2029,5671,1,486268.516397104
2029,5671,2,510328.565724194
2029,5671,3,242335.154325701
2029,5672,1,4787581.50711656
2029,5672,2,5024466.19793773
2029,5672,3,2385922.94044793
2029,5673,1,11641362.6819849
2029,5673,2,12217366.1366105
2029,5673,3,5801550.57832599
2029,5680,1,13075.5333884736
2029,5680,2,13722.4978971062
2029,5680,3,6516.27897241269
2029,5681,1,178931.324626319
2029,5681,2,187784.651643597
2029,5681,3,89171.6117621399
2029,5682,1,2286608.56373608
2029,5682,2,2399747.72557616
2029,5682,3,1139546.62811011
2029,5683,1,7517040.70717096
2029,5683,2,7888975.55321455
2029,5683,3,3746167.05812514
2029,5688,1,4787581.50711656
2029,5688,2,5024466.19793773
2029,5688,3,2385922.94044793
2029,5689,1,11641362.6819849
2029,5689,2,12217366.1366105
2029,5689,3,5801550.57832599
2029,5804,1,2144213.06736767
2029,5804,2,2250306.3082695
2029,5804,3,1068582.75830746
2029,5805,1,22962858.9004278
2029,5805,2,24099037.0512009
2029,5805,3,11443693.1908131
2029,5806,1,45380041.0032272
2029,5806,2,47625400.1259804
2029,5806,3,22615445.7777739
2029,5807,1,35273909.5687866
2029,5807,2,37019226.7000675
2029,5807,3,17578987.4047041
2029,5816,1,2144233.32363367
2029,5816,2,2250327.72868872
2029,5816,3,1068592.88644046
2029,5817,1,22963080.5552006
2029,5817,2,24099269.8818445
2029,5817,3,11443803.0868769
2029,5818,1,45380420.9828377
2029,5818,2,47625795.006752
2029,5818,3,22615633.9049339
2029,5819,1,35274304.4495583
2029,5819,2,37019640.2072906
2029,5819,3,17579184.8450899
2029,5825,1,2144210.50623059
2029,5825,2,2250303.74713242
2029,5825,3,1068581.47773892
2029,5826,1,22962838.4113312
2029,5826,2,24099014.6994591
2029,5826,3,11443682.9462647
2029,5827,1,45380033.5526466
2029,5827,2,47625388.9501095
2029,5827,3,22615440.1898384
2029,5828,1,35273909.5687866
2029,5828,2,37019226.7000675
2029,5828,3,17578987.4047041
2029,5833,1,82226.6083559953
2029,5833,2,86295.0982991606
2029,5833,3,40978.1787311658
2029,5834,1,1037884.85284895
2029,5834,2,1089238.32885921
2029,5834,3,517236.825544387
2029,5835,1,10311586.7823362
2029,5835,2,10821793.2283878
2029,5835,3,5138847.97692299
2029,5836,1,25307493.2843447
2029,5836,2,26559682.5629473
2029,5836,3,12612157.5012803
2029,5843,1,82226.6083559953
2029,5843,2,86295.0982991606
2029,5843,3,40978.1787311658
2029,5844,1,1037884.50360298
2029,5844,2,1089237.97961324
2029,5844,3,517236.650921404
2029,5845,1,10311582.1257234
2029,5845,2,10821788.571775
2029,5845,3,5138845.64861655
2029,5846,1,25307476.5205383
2029,5846,2,26559663.9364958
2029,5846,3,12612149.1193771
2029,5852,1,82226.6083559953
2029,5852,2,86295.0982991606
2029,5852,3,40978.1787311658
2029,5853,1,1037884.50360298
2029,5853,2,1089237.97961324
2029,5853,3,517236.650921404
2029,5854,1,10311582.1257234
2029,5854,2,10821788.571775
2029,5854,3,5138845.64861655
2029,5855,1,25307476.5205383
2029,5855,2,26559663.9364958
2029,5855,3,12612149.1193771
2029,5861,1,82226.6083559953
2029,5861,2,86295.0982991606
2029,5861,3,40978.1787311658
2029,5862,1,1037884.50360298
2029,5862,2,1089237.97961324
2029,5862,3,517236.650921404
2029,5863,1,10311582.1257234
2029,5863,2,10821788.571775
2029,5863,3,5138845.64861655
2029,5864,1,25307476.5205383
2029,5864,2,26559663.9364958
2029,5864,3,12612149.1193771
2029,5870,1,82226.6083559953
2029,5870,2,86295.0982991606
2029,5870,3,40978.1787311658
2029,5871,1,1037884.50360298
2029,5871,2,1089237.97961324
2029,5871,3,517236.650921404
2029,5872,1,10311582.1257234
2029,5872,2,10821788.571775
2029,5872,3,5138845.64861655
2029,5873,1,25307476.5205383
2029,5873,2,26559663.9364958
2029,5873,3,12612149.1193771
2029,5880,1,50503.9570271038
2029,5880,2,53002.8410139494
2029,5880,3,25168.9816650469
2029,5881,1,643474.515527487
2029,5881,2,675313.000101596
2029,5881,3,320679.799187928
2029,5882,1,6914630.53226471
2029,5882,2,7256759.3306303
2029,5882,3,3445952.19939947
2029,5883,1,19218713.0451202
2029,5883,2,20169636.2346411
2029,5883,3,9577773.51140976
2029,5888,1,10311582.1257234
2029,5888,2,10821788.571775
2029,5888,3,5138845.64861655
2029,5889,1,25307476.5205383
2029,5889,2,26559663.9364958
2029,5889,3,12612149.1193771
2029,9070,1,15548.9669850795
2029,9070,2,15031.8301166408
2029,9070,3,6865.46673023258
2029,9080,1,744367599.487305
2029,9080,2,719610929.489136
2029,9080,3,328666895.627975
2029,9081,1,1251867651.93939
2029,9081,2,1210232257.84302
2029,9081,3,552747666.835785
2029,9082,1,721475183.963776
2029,9082,2,697479844.093323
2029,9082,3,318559020.757675
2029,9090,1,479.715993151331
2029,9090,2,463.761267610607
2029,9090,3,211.813045325471
2029,9091,1,576150.661800057
2029,9091,2,556988.699827343
2029,9091,3,254392.653005198
2029,9092,1,4362353.58938575
2029,9092,2,4217267.50209928
2029,9092,3,1926146.7969045
2029,9093,1,4953338.29894662
2029,9093,2,4788596.64872289
2029,9093,3,2187089.29605782
2029,9100,1,479.715993151331
2029,9100,2,463.761267610607
2029,9100,3,211.813045325471
2029,9110,1,479.715993151331
2029,9110,2,463.761267610607
2029,9110,3,211.813045325471
2029,9120,1,333308726.549149
2029,9120,2,322223305.702209
2029,9120,3,147168606.519699
2029,9130,1,1059.83474441018
2029,9130,2,1024.58602668776
2029,9130,3,467.957733008006
2029,9140,1,545929074.287415
2029,9140,2,527772188.186646
2029,9140,3,241048663.854599
2029,9150,1,1059.83474441018
2029,9150,2,1024.58602668776
2029,9150,3,467.957733008006
2029,9160,1,1059.83474441018
2029,9160,2,1024.58602668776
2029,9160,3,467.957733008006
2029,9161,1,4681235.17930508
2029,9161,2,4525543.65620017
2029,9161,3,2066945.19147277
2029,9162,1,41769765.31744
2029,9162,2,40380556.1363697
2029,9162,3,18442956.7307234
2029,9163,1,49395971.0001946
2029,9163,2,47753125.4291534
2029,9163,3,21810218.6918259
2029,9170,1,1059.83474441018
2029,9170,2,1024.58602668776
2029,9170,3,467.957733008006
2029,9171,1,888128876.686096
2029,9171,2,858590900.89798
2029,9171,3,392143011.09314
2029,9172,1,494230180.978775
2029,9172,2,477792739.868164
2029,9172,3,218221619.725227
2029,9181,1,242056459.188461
2029,9181,2,234005987.644196
2029,9181,3,106877230.107784
2029,9190,1,35023.4040524811
2029,9190,2,33858.5741701536
2029,9190,3,15464.178432012
2029,9191,1,3516373.22455645
2029,9191,2,3399423.32357168
2029,9191,3,1552613.9177382
2029,9192,1,37128660.8278751
2029,9192,2,35893809.0503216
2029,9192,3,16393730.416894
2029,9193,1,44180698.6927986
2029,9193,2,42711306.3633442
2029,9193,3,19507475.1973152
2029,9200,1,461691766.97731
2029,9200,2,446336507.797241
2029,9200,3,203854650.259018
2029,9201,1,599701821.804047
2029,9201,2,579756557.941437
2029,9201,3,264791399.240494
2029,9210,1,35023.4040524811
2029,9210,2,33858.5741701536
2029,9210,3,15464.178432012
2029,9220,1,35023.4040524811
2029,9220,2,33858.5741701536
2029,9220,3,15464.178432012
2029,9230,1,35023.4040524811
2029,9230,2,33858.5741701536
2029,9230,3,15464.178432012
2029,9240,1,146469414.234161
2029,9240,2,141598030.924797
2029,9240,3,64671874.0463257
2029,9245,1,968256711.959839
2029,9245,2,936053752.89917
2029,9245,3,427522540.092468
2029,9250,1,822895.439341664
2029,9250,2,795527.012087405
2029,9250,3,363339.961040765
2029,9251,1,442727118.730545
2029,9251,2,428002595.901489
2029,9251,3,195481032.133102
2029,9252,1,292857944.965363
2029,9252,2,283117860.555649
2029,9252,3,129308030.00927
2029,9260,1,241156578.063965
2029,9260,2,233136028.051376
2029,9260,3,106479890.64455
2029,9265,1,745099306.106567
2029,9265,2,720318317.41333
2029,9265,3,328989982.60498
2029,9266,1,1189635753.63159
2029,9266,2,1150069952.01111
2029,9266,3,525269865.989685
2029,9267,1,700671672.821045
2029,9267,2,677368283.27179
2029,9267,3,309373468.160629
2029,9270,1,11266.146429989
2029,9270,2,10891.4491647738
2029,9270,3,4974.43625135929
2029,9275,1,284365.5529432
2029,9275,2,274907.943094149
2029,9275,3,125558.319268748
2029,9276,1,2677333.07555318
2029,9276,2,2588288.39287162
2029,9276,3,1182145.43908834
2029,9280,1,11266.146429989
2029,9280,2,10891.4491647738
2029,9280,3,4974.43625135929
2029,9290,1,11266.146429989
2029,9290,2,10891.4491647738
2029,9290,3,4974.43625135929
2029,9300,1,155154511.332512
2029,9300,2,149994283.914566
2029,9300,3,68506680.4289818
2029,9302,1,29756242.4093485
2029,9302,2,28766589.2392397
2029,9302,3,13138524.2566466
2029,9305,1,412130773.067474
2029,9305,2,398423850.536346
2029,9305,3,181971564.888954
2029,9310,1,8451.47860673023
2029,9310,2,8170.3938121791
2029,9310,3,3731.65244127449
2029,9320,1,164491027.593613
2029,9320,2,159020274.877548
2029,9320,3,72629109.0250015
2029,9321,1,431288897.99118
2029,9321,2,416944801.807404
2029,9321,3,190430626.273155
2029,9322,1,329363077.878952
2029,9322,2,318408906.459808
2029,9322,3,145426452.159882
2029,9330,1,8451.47860673023
2029,9330,2,8170.3938121791
2029,9330,3,3731.65244127449
2029,9340,1,8451.47860673023
2029,9340,2,8170.3938121791
2029,9340,3,3731.65244127449
2029,9350,1,8451.47860673023
2029,9350,2,8170.3938121791
2029,9350,3,3731.65244127449
2029,9360,1,124122790.99226
2029,9360,2,119994632.899761
2029,9360,3,54804984.4801426
2029,9362,1,12194441.6314363
2029,9362,2,11788870.2079654
2029,9362,3,5384314.33960795
2029,9363,1,192469149.827957
2029,9363,2,186067894.101143
2029,9363,3,84982529.2825699
2029,9364,1,42135551.571846
2029,9364,2,40734175.5926609
2029,9364,3,18604464.828968
2029,9366,1,385968089.103699
2029,9366,2,373131304.979324
2029,9366,3,170419737.696648
2029,9367,1,268105864.524841
2029,9367,2,259189039.468765
2029,9367,3,118379041.552544
2029,9375,1,70510327.8160095
2029,9375,2,68165250.1225472
2029,9375,3,31133020.2966928
2029,9400,1,91564603.1498909
2029,9400,2,88519282.6390266
2029,9400,3,40429290.3840542
2029,9401,1,284439474.344254
2029,9401,2,274979382.753372
2029,9401,3,125590950.250626
2029,9402,1,239713579.416275
2029,9402,2,231741011.142731
2029,9402,3,105842754.244804
2029,9460,1,16314547.508955
2029,9460,2,15771947.8011131
2029,9460,3,7203499.78655577
2029,9461,1,105490744.113922
2029,9461,2,101982258.26025
2029,9461,3,46578217.2977924
2029,9462,1,285346806.049347
2029,9462,2,275856524.705887
2029,9462,3,125991567.969322
2029,9463,1,169056698.679924
2029,9463,2,163434103.131294
2029,9463,3,74645027.5182724
2029,9470,1,8034967.81736612
2029,9470,2,7767735.98045111
2029,9470,3,3547747.15378881
2029,9471,1,69135278.4633636
2029,9471,2,66835932.4336052
2029,9471,3,30525881.7970753
2029,9472,1,204504519.701004
2029,9472,2,197702974.081039
2029,9472,3,90296603.7392616
2029,9473,1,148680791.258812
2029,9473,2,143735870.718956
2029,9473,3,65648280.0841331
2029,9510,1,52863.4700458497
2029,9510,2,51105.3003720008
2029,9510,3,23341.2538364064
2029,9515,1,698582.676704973
2029,9515,2,675348.739605397
2029,9515,3,308451.09722577
2029,9611,1,1603704.06229049
2029,9611,2,1550366.98561162
2029,9611,3,708096.951711923
2029,9612,1,22665394.4700956
2029,9612,2,21911572.6649761
2029,9612,3,10007642.2095299
2029,9613,1,34626230.597496
2029,9613,2,33474609.2557907
2029,9613,3,15288811.1770153
2029,9620,1,197274908.423424
2029,9620,2,190713807.940483
2029,9620,3,87104454.6365738
2029,9621,1,681655049.324036
2029,9621,2,658984124.660492
2029,9621,3,300976902.246475
2029,9622,1,523455440.998077
2029,9622,2,506046056.747437
2029,9622,3,231125697.493553
2029,9630,2,1453811.65202707
2029,9631,1,1972764.49762285
2029,9631,2,1907152.93865651
2029,9631,3,871051.335707307
2029,9632,1,27655372.3961115
2029,9632,2,26735592.6334858
2029,9632,3,12210910.2085233
2029,9633,1,40239002.5556087
2029,9633,2,38900706.9170475
2029,9633,3,17767066.1360025
2029,9640,2,147285982.966423
2029,9641,1,342481.827829033
2029,9641,2,331091.345287859
2029,9641,3,151218.890096061
2029,9642,1,13679255.7314038
2029,9642,2,13224301.8597364
2029,9642,3,6039917.00336337
2029,9643,1,49042928.9638996
2029,9643,2,47411825.5078793
2029,9643,3,21654337.644577
2029,9660,2,0.765678742631337
2029,9670,2,137377947.568893
2029,9675,2,1049712.76596189
2029,9690,2,20703757.1817636
2029,9691,2,23.2183872128644
2029,9695,2,109486.310975626
2029,9696,2,52391.1039636005
2029,9700,2,1453811.65202707
2029,9720,2,1453811.65202707
2029,9750,2,427331447.601318
2029,9810,2,4050764.25522566
2029,9811,2,190220.816875808
2029,9812,2,1663.60223374795
2029,9850,2,21148703.9923668
2029,9852,2,11877507.9026818
2029,9853,2,3599540.09763896
2029,9857,2,13501605.9502959
2029,9858,2,193912.186659873
2029,9859,2,134513.917146251
2029,9865,2,180947259.068489
2029,9866,2,6583206.82123303
2029,9867,2,4051238.76407743
2029,10200,1,147089.143865742
2029,10200,2,154366.964125074
2029,10200,3,73302.8573449701
2029,10220,1,50177134.5734596
2029,10220,2,52659846.842289
2029,10220,3,25006107.9859734
2029,10221,1,47495018.6908245
2029,10221,2,49845024.9433517
2029,10221,3,23669458.925724
2029,10222,1,51701486.1106873
2029,10222,2,54259624.3321896
2029,10222,3,25765780.3595066
2029,10223,1,11814795.4344749
2029,10223,2,12399379.1639805
2029,10223,3,5887981.96986318
2029,10230,1,347509.25260596
2029,10230,2,364703.679224476
2029,10230,3,173183.550941758
2029,10240,1,16333.4389071679
2029,10240,2,17141.5995282587
2029,10240,3,8139.87753645051
2029,10250,1,347509.25260596
2029,10250,2,364703.679224476
2029,10250,3,173183.550941758
2029,10251,1,5673612.93360591
2029,10251,2,5954337.77198195
2029,10251,3,2827482.76367784
2029,10252,1,26601240.0388718
2029,10252,2,27917440.9806728
2029,10252,3,13256904.669106
2029,10253,1,10689578.9504051
2029,10253,2,11218488.2164001
2029,10253,3,5327222.86880016
2029,10260,1,347509.25260596
2029,10260,2,364703.679224476
2029,10260,3,173183.550941758
2029,10261,1,5673612.93360591
2029,10261,2,5954337.77198195
2029,10261,3,2827482.76367784
2029,10262,1,26601240.0388718
2029,10262,2,27917440.9806728
2029,10262,3,13256904.669106
2029,10263,1,10689578.9504051
2029,10263,2,11218488.2164001
2029,10263,3,5327222.86880016
2029,10280,1,17808336.7645741
2029,10280,2,18689474.0909338
2029,10280,3,8874902.50170231
2029,10300,1,7578.74886403442
2029,10300,2,7953.73762230156
2029,10300,3,3776.91981157113
2029,10301,1,5718550.64481497
2029,10301,2,6001498.55017662
2029,10301,3,2849877.81196833
2029,10302,1,26915475.7261276
2029,10302,2,28247224.1669893
2029,10302,3,13413505.628705
2029,10303,1,10884001.8510818
2029,10303,2,11422531.6792727
2029,10303,3,5424114.87549543
2029,10360,1,169242.572155781
2029,10360,2,177616.529981606
2029,10360,3,84343.1625980884
2029,10365,1,3070346.31259739
2029,10365,2,3222263.88379931
2029,10365,3,1530127.48342007
2029,10370,1,10689578.9504051
2029,10370,2,11218488.2164001
2029,10370,3,5327222.86880016
2029,10390,1,361970.363883302
2029,10390,2,379880.308173597
2029,10390,3,180390.343302861
2029,10391,1,347509.25260596
2029,10391,2,364703.679224476
2029,10391,3,173183.550941758
2029,10410,1,73544.5719328709
2029,10410,2,77183.4820625372
2029,10410,3,36651.4286724851
2029,10440,1,8455011.06232405
2029,10440,2,8873356.50622845
2029,10440,3,4213611.12967134
2029,10452,1,334394.193487242
2029,10452,2,350939.662894234
2029,10452,3,166647.558216937
2029,10453,1,7780019.659549
2029,10453,2,8164966.47894382
2029,10453,3,3877224.40063953
2029,10460,1,8294965.14052153
2029,10460,2,8705391.54857397
2029,10460,3,4133850.80173612
2029,10461,1,5673612.93360591
2029,10461,2,5954337.77198195
2029,10461,3,2827482.76367784
2029,10462,1,7766571.82723284
2029,10462,2,8150853.2166481
2029,10462,3,3870522.6033926
2029,10464,1,55112272.5009918
2029,10464,2,57839170.0983047
2029,10464,3,27465566.9927597
2029,10465,1,13013429.0084243
2029,10465,2,13657319.3594813
2029,10465,3,6485328.54393125
2029,10471,1,47439150.5122185
2029,10471,2,49786392.5993443
2029,10471,3,23641616.1060333
2029,10472,1,51425114.274025
2029,10472,2,53969576.9548416
2029,10472,3,25628047.0639467
2029,10473,1,11730480.9391499
2029,10473,2,12310893.2748437
2029,10473,3,5845963.02360296
2029,10480,1,26601240.0388718
2029,10480,2,27917440.9806728
2029,10480,3,13256904.669106
2029,10481,1,10689578.9504051
2029,10481,2,11218488.2164001
2029,10481,3,5327222.86880016
2029,10510,1,5673612.93360591
2029,10510,2,5954337.77198195
2029,10510,3,2827482.76367784
2029,10511,1,26601240.0388718
2029,10511,2,27917440.9806728
2029,10511,3,13256904.669106
2029,10512,1,10689578.9504051
2029,10512,2,11218488.2164001
2029,10512,3,5327222.86880016
2029,10520,1,186114.353709854
2029,10520,2,195323.096704669
2029,10520,3,92751.3247006573
2029,10530,1,17772249.8774529
2029,10530,2,18651602.7897596
2029,10530,3,8856918.66278648
2029,10540,1,152773.965965025
2029,10540,2,160333.060193807
2029,10540,3,76135.9187890776
2029,10541,1,2075355.49998283
2029,10541,2,2178041.96290672
2029,10541,3,1034267.24672318
2029,10542,1,8832699.61923361
2029,10542,2,9269732.05059767
2029,10542,3,4401834.21596885
2029,10543,1,3511046.99075222
2029,10543,2,3684770.0830549
2029,10543,3,1749753.6027804
2029,10550,1,7086.74770066864
2029,10550,2,7437.39246900077
2029,10550,3,3531.72777067812
2029,10551,1,152773.965965025
2029,10551,2,160333.060193807
2029,10551,3,76135.9187890776
2029,10552,1,2075355.49998283
2029,10552,2,2178041.96290672
2029,10552,3,1034267.24672318
2029,10553,1,8832699.61923361
2029,10553,2,9269732.05059767
2029,10553,3,4401834.21596885
2029,10554,1,3511046.99075222
2029,10554,2,3684770.0830549
2029,10554,3,1749753.6027804
2029,10560,1,186114.353709854
2029,10560,2,195323.096704669
2029,10560,3,92751.3247006573
2029,10570,1,186114.353709854
2029,10570,2,195323.096704669
2029,10570,3,92751.3247006573
2029,10590,1,382474.274374545
2029,10590,2,401398.69088307
2029,10590,3,190608.596312813
2029,10591,1,152856.315253302
2029,10591,2,160419.484018348
2029,10591,3,76176.9551900215
2029,10592,1,10255351.6626358
2029,10592,2,10762776.248157
2029,10592,3,5110822.61800766
2029,10593,1,3511046.99075222
2029,10593,2,3684770.0830549
2029,10593,3,1749753.6027804
2029,10603,1,5957900.54649115
2029,10603,2,6252691.6153729
2029,10603,3,2969159.51184928
2029,10610,1,4975117.277354
2029,10610,2,5221280.73498607
2029,10610,3,2479382.7906251
2029,10611,1,3517671.7210561
2029,10611,2,3691722.4060744
2029,10611,3,1753055.02489209
2029,10612,1,35474296.6592312
2029,10612,2,37229526.7879963
2029,10612,3,17678851.261735
2029,10613,1,12362159.7886086
2029,10613,2,12973826.3785839
2029,10613,3,6160764.4893229
2029,10615,1,18320657.31287
2029,10615,2,19227143.3770657
2029,10615,3,9130220.86024284
2029,10616,1,3959113.73198032
2029,10616,2,4155006.25967979
2029,10616,3,1973050.6464839
2029,10640,1,9738272.98730612
2029,10640,2,10220112.2790575
2029,10640,3,4853133.11219215
2029,10670,1,107679.028587881
2029,10670,2,113006.877654698
2029,10670,3,53662.559366785
2029,10671,1,81661.06272256
2029,10671,2,85701.5620567836
2029,10671,3,40696.333599044
2029,10675,1,17937796.1903811
2029,10675,2,18825339.153409
2029,10675,3,8939419.8730588
2029,10680,1,5776872.39274383
2029,10680,2,6062706.00110292
2029,10680,3,2878942.75970757
2029,10681,1,1960202.58590579
2029,10681,2,2057191.45014882
2029,10681,3,976879.964582622
2029,10682,1,2711590.37947655
2029,10682,2,2845756.9424063
2029,10682,3,1351339.04404938
2029,10683,1,1973716.54212475
2029,10683,2,2071373.86314571
2029,10683,3,983614.707365632
2029,10684,1,2140719.210729
2029,10684,2,2246639.92412388
2029,10684,3,1066841.65075421
2029,10685,1,6997324.52630997
2029,10685,2,7343544.62474585
2029,10685,3,3487162.99049556
2029,10690,1,10402783.7514877
2029,10690,2,10917502.4554133
2029,10690,3,5184296.05290294
2029,10691,1,2304836.40916646
2029,10691,2,2418877.32408941
2029,10691,3,1148630.51567227
2029,10702,1,17914442.3455
2029,10702,2,17318630.5910349
2029,10702,3,7909914.47865963
2029,10703,1,34444291.1446095
2029,10703,2,33298719.6743488
2029,10703,3,15208477.1543741
2029,10720,1,81478.3707028255
2029,10720,2,85509.8332976922
2029,10720,3,40605.2859034389
2029,10721,1,1121547.18954116
2029,10721,2,1177040.16156495
2029,10721,3,558930.507395417
2029,10722,1,5004930.77561259
2029,10722,2,5252569.44820285
2029,10722,3,2494240.41248858
2029,10723,1,1960202.58590579
2029,10723,2,2057191.45014882
2029,10723,3,976879.964582622
